index,weekly_chart,track_name,artist_name,cm_track_id,cm_artist_id,isrc,spotify_popularity,track_genre,region,rank,current_plays,time_on_chart
1256,2020-02-16_top200US,when the party's over,Billie Eilish,21809966,5596,USUM71815958,,"electropop,pop",['US'],57,3127140,80
1257,2020-02-16_top200US,GOODMORNINGTOKYO!,TOKYO’S REVENGE,26287895,1589511,USLD91721611,,,['US'],58,3122236,20
1258,2020-02-16_top200US,Know Your Worth,Khalid,28387938,209693,USRC11903871,82.0,"house,pop,uk dance,pop","['US', 'GB']",59,3095344,19
1259,2020-02-16_top200US,What A Man Gotta Do,Jonas Brothers,28211690,2581,USUG11904422,82.0,"boy band,dance pop,pop,post-teen pop",['US'],60,3084051,10
1260,2020-02-16_top200US,Sum 2 Prove,Lil Baby,28145352,731530,USUG11902886,74.0,"atl hip hop,atl trap,rap,trap",['US'],61,3083718,7
1261,2020-02-16_top200US,Get Me (feat. Kehlani),Justin Bieber,28316400,3479,USUM72001309,66.0,"canadian pop,dance pop,pop,post-teen pop,dance pop,pop,pop rap,post-teen pop,r&b,rap","['CA', 'US']",62,3067121,1
1262,2020-02-16_top200US,Suge,DaBaby,22513774,398544,USUM71902966,79.0,"nc hip hop,rap",['US'],63,3020028,74
1263,2020-02-16_top200US,Heartless,The Weeknd,27527047,3852,USUG11904007,0.0,"canadian contemporary r&b,canadian pop,pop,rap",['CA'],64,3003634,17
1264,2020-02-16_top200US,Available,Justin Bieber,28478762,3479,USUM72001304,,"canadian pop,dance pop,pop,post-teen pop",['CA'],65,2993077,1
1265,2020-02-16_top200US,Me and My Guitar,A Boogie Wit da Hoodie,28481150,195737,USAT22000602,,"melodic rap,rap,trap",['US'],66,2989201,3
1266,2020-02-16_top200US,Memories,Maroon 5,25265336,1546,USUM71913350,89.0,pop,['US'],67,2957700,55
1267,2020-02-16_top200US,Run,Joji,28400469,711146,ZZOPM1901777,,"alternative r&b,viral pop",['US'],68,2891532,4
1268,2020-02-16_top200US,ORANGE SODA,Baby Keem,24494993,1154357,QM6N21900076,79.0,vapor trap,[None],69,2832876,22
1269,2020-02-16_top200US,Money In The Grave (Drake ft. Rick Ross),Drake,24066982,3380,USCM51900318,,"dirty south rap,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap","['CA', 'US']",70,2830873,68
1270,2020-02-16_top200US,Stain (feat. DaBaby),A Boogie Wit da Hoodie,28478666,195737,USAT22000610,,"melodic rap,rap,trap,nc hip hop,rap","['US', 'US']",71,2783556,1
1271,2020-02-16_top200US,Ransom,Lil Tecca,23630396,1014878,QZ85M1940160,83.0,melodic rap,['US'],72,2738443,47
1272,2020-02-16_top200US,Before You Go,Lewis Capaldi,27430934,550208,DEUM71905868,,"pop,uk pop",['GB'],73,2731155,47
1273,2020-02-16_top200US,lovely (with Khalid),Billie Eilish,19088585,5596,USUM71804190,88.0,"electropop,pop,pop","['US', 'US']",74,2711470,108
1274,2020-02-16_top200US,Borderline,Tame Impala,28471804,3315,AUUM71900956,,"australian psych,neo-psychedelic,psychedelic rock",['AU'],75,2702575,1
1275,2020-02-16_top200US,Goodbyes (Feat. Young Thug),Post Malone,24327143,135326,USUM71912330,20.0,"atl hip hop,atl trap,gangster rap,melodic rap,pop rap,rap,trap,dfw rap,melodic rap,pop,rap","['US', 'US']",76,2655561,47
1276,2020-02-16_top200US,Truth Hurts,Lizzo,16784704,210712,USAT21703896,,"escape room,minnesota hip hop,pop,trap queen",['US'],77,2636468,37
1277,2020-02-16_top200US,MIDDLE CHILD,J. Cole,22317509,3530,QMJMT1902056,82.0,"conscious hip hop,hip hop,nc hip hop,pop rap,rap",['US'],78,2630669,91
1278,2020-02-16_top200US,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,28409673,4114,USRC12000525,,"hip hop,pop,pop rap,rap,trap,hip hop,indie pop rap,pop,pop rap,rap,canadian hip hop,hip hop,melodic rap,pop,pop rap,rap,southern hip hop,toronto rap,trap","['US', 'US', 'CA']",79,2587284,8
1279,2020-02-16_top200US,223's (feat. 9lokknine),YNW Melly,24825166,763339,QMCE31902418,,"melodic rap,trap","['US', 'US']",80,2584666,31
1280,2020-02-16_top200US,All Girls Are The Same,Juice WRLD,19043811,921966,USUG11800651,86.0,"chicago rap,melodic rap,pop",['US'],81,2574722,96
1281,2020-02-16_top200US,If The World Was Ending (feat. Julia Michaels),JP Saxe,26187797,572217,USQX91902708,,"dance pop,pop,post-teen pop,canadian contemporary r&b,indie anthem-folk,indie r&b","['CA', 'US']",82,2572347,49
1282,2020-02-16_top200US,Wow.,Post Malone,22174494,135326,USUM71822626,83.0,"dfw rap,melodic rap,pop,rap",['US'],83,2568739,57
1283,2020-02-16_top200US,Watermelon Sugar,Harry Styles,27222889,558681,USSM11912587,95.0,"dance pop,pop,post-teen pop",['GB'],84,2554541,44
1284,2020-02-16_top200US,Make No Sense,YoungBoy Never Broke Again,25947542,215373,USAT21904061,76.0,"baton rouge rap,trap",['US'],85,2533889,32
1285,2020-02-16_top200US,One More Year,Tame Impala,28471663,3315,AUUM71900926,,"australian psych,neo-psychedelic,psychedelic rock",['AU'],86,2532589,1
1286,2020-02-16_top200US,Confirmation,Justin Bieber,28478000,3479,USUM72001312,65.0,"canadian pop,dance pop,pop,post-teen pop",['CA'],87,2511981,1
1287,2020-02-16_top200US,King Of My City,A Boogie Wit da Hoodie,28339320,195737,USAT22000244,63.0,"melodic rap,rap,trap",['US'],88,2505105,2
1288,2020-02-16_top200US,July,Noah Cyrus,24736406,213898,USQX91901092,34.0,"dance pop,pop,post-teen pop",['US'],89,2497586,30
1289,2020-02-16_top200US,Lose You To Love Me,Selena Gomez,26549073,3168,USUM71918727,84.0,"dance pop,pop,post-teen pop",['US'],90,2485502,16
1290,2020-02-16_top200US,"I Do It (ft. Big Sean, Lil Baby)",Lil Wayne,28344095,1465,USUG12000376,,"hip hop,new orleans rap,pop,pop rap,rap,trap,detroit hip hop,hip hop,pop,pop rap,rap,southern hip hop,trap,atl hip hop,atl trap,rap,trap","['US', 'US', 'US']",91,2484357,4
1291,2020-02-16_top200US,Changes,Justin Bieber,28476626,3479,USUM72001311,67.0,"canadian pop,dance pop,pop,post-teen pop",['CA'],92,2454901,1
1292,2020-02-16_top200US,No Guidance,Chris Brown,23947926,2249,USRC11901583,,"dance pop,pop,pop rap,r&b,rap,canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap","['US', 'CA']",93,2451347,68
1293,2020-02-16_top200US,SLOW DANCING IN THE DARK,Joji,20554453,711146,ZZOPM1800452,84.0,"alternative r&b,viral pop",['US'],94,2442536,102
1294,2020-02-16_top200US,Good News,Mac Miller,28144245,3772,USWB11801008,,"hip hop,pittsburgh rap,pop rap,rap",['US'],95,2438294,8
1295,2020-02-16_top200US,Take It Out On Me,Justin Bieber,28477715,3479,USUM72001307,61.0,"canadian pop,dance pop,pop,post-teen pop",['CA'],96,2430287,1
1296,2020-02-16_top200US,Señorita,Shawn Mendes,24138628,4934,USUM71911283,82.0,"canadian pop,pop,post-teen pop,viral pop,dance pop,pop,post-teen pop","['CA', 'US']",97,2416713,52
1297,2020-02-16_top200US,Physical,Dua Lipa,28339292,5381,GBAHT1901298,76.0,"dance pop,pop,post-teen pop,uk pop",['GB'],98,2406160,8
1298,2020-02-16_top200US,E.T.A.,Justin Bieber,28477842,3479,USUM72001310,,"canadian pop,dance pop,pop,post-teen pop",['CA'],99,2393312,1
1299,2020-02-16_top200US,What If I Told You That I Love You,Ali Gatie,28272572,712820,USWB12000024,,"canadian hip hop,pop",['CA'],100,2378208,12
1300,2020-02-16_top200US,EARFQUAKE,"Tyler, The Creator",23194901,2498,USQX91901111,81.0,"hip hop,pop rap,rap",['US'],101,2331830,62
1301,2020-02-16_top200US,Thug Love,A Boogie Wit da Hoodie,28479927,195737,USAT22000600,,"melodic rap,rap,trap",['US'],102,2321976,1
1302,2020-02-16_top200US,me & ur ghost,blackbear,28207992,169796,USUG12000146,,pop,['US'],103,2304284,7
1303,2020-02-16_top200US,Rare,Selena Gomez,28140696,3168,USUM71923481,,"dance pop,pop,post-teen pop",['US'],104,2303692,7
1304,2020-02-16_top200US,Murder On My Mind,YNW Melly,19877573,763339,QMCE31801827,81.0,"melodic rap,trap",['US'],105,2303207,105
1305,2020-02-16_top200US,Baby (Lil Baby feat. DaBaby),Quality Control,24504051,744697,USUG11900748,75.0,"nc hip hop,rap,atl hip hop,atl trap,rap,trap,hip hop,melodic rap,pop,pop rap,rap,southern hip hop,trap","['US', 'US', 'US']",106,2297636,43
1306,2020-02-16_top200US,Start Wit Me (feat. Gunna),Roddy Ricch,26605268,839964,USAT21905968,,"atl hip hop,hip hop,melodic rap,pop rap,rap,trap,melodic rap,rap,southern hip hop,trap","['US', 'US']",107,2295941,16
1307,2020-02-16_top200US,Stuck In A Dream (feat. Gunna),Lil Mosey,25229335,855069,USUM71911881,79.0,"atl hip hop,hip hop,melodic rap,pop rap,rap,trap,melodic rap,rap conscient,trap,vapor trap","['US', 'US']",108,2275595,27
1308,2020-02-16_top200US,Instant Destiny,Tame Impala,28471805,3315,AUUM71900927,60.0,"australian psych,neo-psychedelic,psychedelic rock",['AU'],109,2259627,1
1309,2020-02-16_top200US,Camelot,NLE Choppa,25176284,1388456,USWB11901876,,memphis hip hop,['US'],110,2258699,42
1310,2020-02-16_top200US,Going Bad (feat. Drake),Meek Mill,22039364,3970,USAT21812710,81.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap,hip hop,philly rap,pop,pop rap,rap,southern hip hop,trap","['US', 'CA']",111,2248002,87
1311,2020-02-16_top200US,Lost In Yesterday,Tame Impala,28074376,3315,AUUM71900932,73.0,"australian psych,neo-psychedelic,psychedelic rock",['AU'],112,2246211,1
1312,2020-02-16_top200US,Ocean Eyes,Billie Eilish,14507000,5596,US23A1500056,67.0,"electropop,pop",['US'],113,2234238,82
1313,2020-02-16_top200US,Drip Too Hard (Lil Baby & Gunna),Lil Baby,20556655,731530,USUG11801811,82.0,"atl hip hop,hip hop,melodic rap,pop rap,rap,trap,atl hip hop,atl trap,rap,trap","['US', 'US']",114,2229971,106
1314,2020-02-16_top200US,Jocelyn Flores,XXXTENTACION,15972110,74419,USUYG1156892,87.0,"emo rap,miami hip hop",['US'],115,2224019,164
1315,2020-02-16_top200US,Luv Is Art (feat. Lil Uzi Vert),A Boogie Wit da Hoodie,28477429,195737,USAT22000614,,"melodic rap,philly rap,rap,trap,melodic rap,rap,trap","['US', 'US']",116,2222671,1
1316,2020-02-16_top200US,Pop Out (feat. Lil Tjay),Polo G,22360351,1120779,USQX91900309,,"chicago rap,melodic rap,nyc rap","['US', 'US']",117,2216342,70
1317,2020-02-16_top200US,Vete,Bad Bunny,27450969,214945,QMFME1914637,,"reggaeton,trap latino",['PR'],118,2193749,14
1318,2020-02-16_top200US,Posthumous Forgiveness,Tame Impala,27590670,3315,AUUM71900928,66.0,"australian psych,neo-psychedelic,psychedelic rock",['AU'],119,2179427,1
1319,2020-02-16_top200US,SICKO MODE,Travis Scott,20318958,4215,USSM11806660,88.0,"pop,pop rap,rap",['US'],120,2177084,115
1320,2020-02-16_top200US,Maniac,Conan Gray,26595159,562618,USUM71920712,20.0,"bedroom pop,dance pop,pop,social media pop",['US'],121,2172160,16
1321,2020-02-16_top200US,Hate Me (with Juice WRLD),Ellie Goulding,24217072,3544,GBUM71902944,81.0,"dance pop,edm,electropop,metropopolis,pop,post-teen pop,tropical house,uk pop,chicago rap,melodic rap,pop","['GB', 'US']",122,2162729,55
1322,2020-02-16_top200US,Yikes,Nicki Minaj,28412244,3442,USCM52000025,74.0,"dance pop,hip pop,pop,pop rap,post-teen pop,rap",['US'],123,2160913,3
1323,2020-02-16_top200US,That's What Love Is,Justin Bieber,28480355,3479,USUM72001313,,"canadian pop,dance pop,pop,post-teen pop",['CA'],124,2160382,1
1324,2020-02-16_top200US,SAD!,XXXTENTACION,18617811,74419,USUG11800208,86.0,"emo rap,miami hip hop",['US'],125,2129827,135
1325,2020-02-16_top200US,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,27528385,260477,USWD11995182,79.0,,['US'],126,2129268,13
1326,2020-02-16_top200US,Heartless (feat. Morgan Wallen),Diplo,24875347,1964,USSM11905215,,"bmore,edm,moombahton,ninja,pop,contemporary country,country road,deep talent show","['US', 'US']",127,2105088,34
1327,2020-02-16_top200US,F.N,Lil Tjay,24819843,1349373,USSM11904899,,"melodic rap,nyc rap",['US'],128,2081309,51
